algorithm,interaction_number,user_id,item_id,recommendations,train_size
ALS,45,11269,11949,"[3055, 10865, 3535, 11388, 11412, 11776, 7794, 361, 9544, 1224]",0.0
ALS,46,11147,7821,"[3007, 6930, 7807, 1771, 5402, 10307, 1033, 8202, 9541, 4179]",0.0
ALS,47,7297,5311,"[925, 3039, 4107, 4507, 2918, 11248, 4224, 9723, 3763, 1445]",0.0
ALS,48,9541,10350,"[10531, 7419, 11960, 3423, 6234, 10091, 5449, 1966, 7757, 7284]",0.0
BPR,0,8286,753,"[11898, 9783, 7912, 6342, 9860, 7900, 2626, 9239, 10585, 10531]",0.0
BPR,1,9541,11459,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,2,9541,4367,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,3,9541,10342,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,4,9541,5297,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,5,9334,10760,"[9783, 7912, 9860, 10585, 9239, 7900, 6342, 10531, 2626, 5142]",0.0
BPR,6,7377,11607,"[10585, 9783, 9239, 11863, 7912, 6930, 5648, 4335, 6342, 5142]",0.0
BPR,7,4323,2773,"[10515, 5242, 2903, 4330, 6089, 1013, 1445, 3486, 7156, 7348]",0.0
BPR,8,4323,8611,"[10515, 5242, 2903, 4330, 6089, 1013, 1445, 3486, 7156, 7348]",0.0
BPR,9,4323,3055,"[10515, 5242, 2903, 4330, 6089, 1013, 1445, 3486, 7156, 7348]",0.0
BPR,10,4323,8722,"[10515, 5242, 2903, 4330, 6089, 1013, 1445, 3486, 7156, 7348]",0.0
BPR,11,7414,7834,"[9544, 10585, 8159, 6223, 10942, 8942, 11898, 425, 8611, 9783]",0.0
BPR,12,9541,11796,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,13,4323,6047,"[10515, 5242, 2903, 4330, 6089, 1013, 1445, 3486, 7156, 7348]",0.0
BPR,14,9541,11668,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,15,9662,8487,"[9783, 11863, 9239, 7912, 10585, 6342, 4335, 9860, 5648, 10970]",0.0
BPR,16,8286,10080,"[11898, 9783, 7912, 6342, 9860, 7900, 2626, 9239, 10585, 10531]",0.0
BPR,17,9334,4245,"[9783, 7912, 9860, 10585, 9239, 7900, 6342, 10531, 2626, 5142]",0.0
BPR,18,9541,4379,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,19,9334,11898,"[9783, 7912, 9860, 10585, 9239, 7900, 6342, 10531, 2626, 5142]",0.0
BPR,20,9541,6947,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,21,9541,8727,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,22,9541,11898,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,23,9541,9625,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,24,3533,4831,"[9783, 7912, 11898, 9239, 9860, 10585, 6342, 5142, 4390, 5648]",0.0
BPR,25,9541,6896,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,26,9662,8727,"[9783, 11863, 9239, 7912, 10585, 6342, 4335, 9860, 5648, 10970]",0.0
BPR,27,9662,8727,"[9783, 11863, 9239, 7912, 10585, 6342, 4335, 9860, 5648, 10970]",0.0
BPR,28,9541,2918,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,29,9541,7346,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,30,9541,6019,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,31,9541,7331,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,32,9541,10563,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,33,9541,10132,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,34,7414,833,"[9544, 10585, 8159, 6223, 10942, 8942, 11898, 425, 8611, 9783]",0.0
BPR,35,7414,6290,"[9544, 10585, 8159, 6223, 10942, 8942, 11898, 425, 8611, 9783]",0.0
BPR,36,7377,5436,"[10585, 9783, 9239, 11863, 7912, 6930, 5648, 4335, 6342, 5142]",0.0
BPR,37,7377,2134,"[10585, 9783, 9239, 11863, 7912, 6930, 5648, 4335, 6342, 5142]",0.0
BPR,38,7377,7171,"[10585, 9783, 9239, 11863, 7912, 6930, 5648, 4335, 6342, 5142]",0.0
BPR,39,7377,4636,"[10585, 9783, 9239, 11863, 7912, 6930, 5648, 4335, 6342, 5142]",0.0
BPR,40,4323,1577,"[10515, 5242, 2903, 4330, 6089, 1013, 1445, 3486, 7156, 7348]",0.0
BPR,41,9662,9939,"[9783, 11863, 9239, 7912, 10585, 6342, 4335, 9860, 5648, 10970]",0.0
BPR,42,2718,4580,"[7912, 9783, 9860, 9239, 11898, 6342, 7900, 2626, 5142, 10585]",0.0
BPR,43,9541,10499,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
BPR,44,11147,5436,"[9860, 9239, 9783, 7912, 5648, 5142, 9308, 11863, 6342, 2626]",0.0
BPR,45,11269,11949,"[6342, 9860, 2626, 9239, 7912, 7876, 7900, 9783, 5142, 9308]",0.0
BPR,46,11147,7821,"[9860, 9239, 9783, 7912, 5648, 5142, 9308, 11863, 6342, 2626]",0.0
BPR,47,7297,5311,"[9860, 9783, 7912, 9239, 11898, 5648, 6342, 9308, 2626, 5142]",0.0
BPR,48,9541,10350,"[4736, 9594, 7473, 9746, 6769, 7370, 3841, 7497, 9511, 3786]",0.0
ALS,0,8286,753,"[3055, 9544, 6731, 9809, 11750, 7470, 8246, 9189, 8202, 8369]",0.1
ALS,1,9541,11459,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,2,9541,4367,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,3,9541,10342,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,4,9541,5297,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,5,9334,10760,"[9544, 3055, 8246, 9189, 7896, 8125, 11750, 10585, 9809, 7470]",0.1
ALS,6,7377,11607,"[3055, 11567, 9544, 10760, 5242, 1862, 985, 6707, 4894, 3423]",0.1
ALS,7,4323,2773,"[9544, 7473, 8246, 1224, 9189, 11750, 8202, 6731, 7896, 7470]",0.1
ALS,8,4323,8611,"[9544, 7473, 8246, 1224, 9189, 11750, 8202, 6731, 7896, 7470]",0.1
ALS,9,4323,3055,"[9544, 7473, 8246, 1224, 9189, 11750, 8202, 6731, 7896, 7470]",0.1
ALS,10,4323,8722,"[9544, 7473, 8246, 1224, 9189, 11750, 8202, 6731, 7896, 7470]",0.1
ALS,11,7414,7834,"[8202, 7807, 3007, 7851, 1033, 10079, 2095, 1025, 9877, 356]",0.1
ALS,12,9541,11796,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,13,4323,6047,"[9544, 7473, 8246, 1224, 9189, 11750, 8202, 6731, 7896, 7470]",0.1
ALS,14,9541,11668,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,15,9662,8487,"[8202, 3055, 1224, 11558, 9877, 356, 4179, 6627, 9555, 6277]",0.1
ALS,16,8286,10080,"[3055, 9544, 6731, 9809, 11750, 7470, 8246, 9189, 8202, 8369]",0.1
ALS,17,9334,4245,"[9544, 3055, 8246, 9189, 7896, 8125, 11750, 10585, 9809, 7470]",0.1
ALS,18,9541,4379,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,19,9334,11898,"[9544, 3055, 8246, 9189, 7896, 8125, 11750, 10585, 9809, 7470]",0.1
ALS,20,9541,6947,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,21,9541,8727,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,22,9541,11898,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,23,9541,9625,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,24,3533,4831,"[3055, 9544, 8246, 6731, 8202, 7896, 9189, 8125, 7470, 11750]",0.1
ALS,25,9541,6896,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,26,9662,8727,"[8202, 3055, 1224, 11558, 9877, 356, 4179, 6627, 9555, 6277]",0.1
ALS,27,9662,8727,"[8202, 3055, 1224, 11558, 9877, 356, 4179, 6627, 9555, 6277]",0.1
ALS,28,9541,2918,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,29,9541,7346,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,30,9541,6019,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,31,9541,7331,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,32,9541,10563,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,33,9541,10132,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,34,7414,833,"[8202, 7807, 3007, 7851, 1033, 10079, 2095, 1025, 9877, 356]",0.1
ALS,35,7414,6290,"[8202, 7807, 3007, 7851, 1033, 10079, 2095, 1025, 9877, 356]",0.1
ALS,36,7377,5436,"[3055, 11567, 9544, 10760, 5242, 1862, 985, 6707, 4894, 3423]",0.1
ALS,37,7377,2134,"[3055, 11567, 9544, 10760, 5242, 1862, 985, 6707, 4894, 3423]",0.1
ALS,38,7377,7171,"[3055, 11567, 9544, 10760, 5242, 1862, 985, 6707, 4894, 3423]",0.1
ALS,39,7377,4636,"[3055, 11567, 9544, 10760, 5242, 1862, 985, 6707, 4894, 3423]",0.1
ALS,40,4323,1577,"[9544, 7473, 8246, 1224, 9189, 11750, 8202, 6731, 7896, 7470]",0.1
ALS,41,9662,9939,"[8202, 3055, 1224, 11558, 9877, 356, 4179, 6627, 9555, 6277]",0.1
ALS,42,2718,4580,"[3055, 9544, 8202, 1224, 8246, 6952, 9189, 11750, 7497, 7896]",0.1
ALS,43,9541,10499,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
ALS,44,11147,5436,"[1771, 6930, 1033, 11142, 7807, 356, 9877, 10307, 4179, 11572]",0.1
ALS,45,11269,11949,"[3055, 10865, 3535, 11388, 11412, 11776, 7794, 9544, 1224, 361]",0.1
ALS,46,11147,7821,"[1771, 6930, 1033, 11142, 7807, 356, 9877, 10307, 4179, 11572]",0.1
ALS,47,7297,5311,"[925, 4507, 2918, 11248, 9723, 1445, 3763, 8722, 8858, 9779]",0.1
ALS,48,9541,10350,"[11960, 10799, 6234, 10091, 7419, 1966, 425, 10531, 3423, 1190]",0.1
BPR,0,8286,753,"[3810, 7997, 1478, 7741, 7269, 8039, 4910, 2361, 6741, 6236]",0.1
BPR,1,9541,11459,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,2,9541,4367,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,3,9541,10342,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,4,9541,5297,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,5,9334,10760,"[3810, 7997, 7741, 1478, 7269, 8039, 4910, 6236, 814, 6741]",0.1
BPR,6,7377,11607,"[2361, 3810, 7741, 7997, 1478, 9544, 4910, 7269, 5334, 6264]",0.1
BPR,7,4323,2773,"[5242, 6089, 4224, 10515, 3328, 7156, 10652, 5193, 196, 1445]",0.1
BPR,8,4323,8611,"[5242, 6089, 4224, 10515, 3328, 7156, 10652, 5193, 196, 1445]",0.1
BPR,9,4323,3055,"[5242, 6089, 4224, 10515, 3328, 7156, 10652, 5193, 196, 1445]",0.1
BPR,10,4323,8722,"[5242, 6089, 4224, 10515, 3328, 7156, 10652, 5193, 196, 1445]",0.1
BPR,11,7414,7834,"[9544, 425, 2870, 8106, 8159, 8063, 4984, 635, 11898, 7269]",0.1
BPR,12,9541,11796,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,13,4323,6047,"[5242, 6089, 4224, 10515, 3328, 7156, 10652, 5193, 196, 1445]",0.1
BPR,14,9541,11668,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,15,9662,8487,"[2361, 3810, 7741, 7997, 1478, 8064, 4910, 7269, 7257, 8039]",0.1
BPR,16,8286,10080,"[3810, 7997, 1478, 7741, 7269, 8039, 4910, 2361, 6741, 6236]",0.1
BPR,17,9334,4245,"[3810, 7997, 7741, 1478, 7269, 8039, 4910, 6236, 814, 6741]",0.1
BPR,18,9541,4379,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,19,9334,11898,"[3810, 7997, 7741, 1478, 7269, 8039, 4910, 6236, 814, 6741]",0.1
BPR,20,9541,6947,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,21,9541,8727,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,22,9541,11898,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,23,9541,9625,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,24,3533,4831,"[3810, 2361, 7997, 7741, 1478, 4910, 7269, 6236, 8039, 5334]",0.1
BPR,25,9541,6896,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,26,9662,8727,"[2361, 3810, 7741, 7997, 1478, 8064, 4910, 7269, 7257, 8039]",0.1
BPR,27,9662,8727,"[2361, 3810, 7741, 7997, 1478, 8064, 4910, 7269, 7257, 8039]",0.1
BPR,28,9541,2918,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,29,9541,7346,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,30,9541,6019,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,31,9541,7331,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,32,9541,10563,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,33,9541,10132,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,34,7414,833,"[9544, 425, 2870, 8106, 8159, 8063, 4984, 635, 11898, 7269]",0.1
BPR,35,7414,6290,"[9544, 425, 2870, 8106, 8159, 8063, 4984, 635, 11898, 7269]",0.1
BPR,36,7377,5436,"[2361, 3810, 7741, 7997, 1478, 9544, 4910, 7269, 5334, 6264]",0.1
BPR,37,7377,2134,"[2361, 3810, 7741, 7997, 1478, 9544, 4910, 7269, 5334, 6264]",0.1
BPR,38,7377,7171,"[2361, 3810, 7741, 7997, 1478, 9544, 4910, 7269, 5334, 6264]",0.1
BPR,39,7377,4636,"[2361, 3810, 7741, 7997, 1478, 9544, 4910, 7269, 5334, 6264]",0.1
BPR,40,4323,1577,"[5242, 6089, 4224, 10515, 3328, 7156, 10652, 5193, 196, 1445]",0.1
BPR,41,9662,9939,"[2361, 3810, 7741, 7997, 1478, 8064, 4910, 7269, 7257, 8039]",0.1
BPR,42,2718,4580,"[3810, 7997, 7741, 1478, 7269, 8039, 4910, 6236, 2361, 7257]",0.1
BPR,43,9541,10499,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
BPR,44,11147,5436,"[3810, 7997, 1478, 7741, 7269, 6236, 4910, 8039, 7257, 814]",0.1
BPR,45,11269,11949,"[3810, 7997, 1478, 7741, 2361, 7269, 3483, 8039, 7257, 11348]",0.1
BPR,46,11147,7821,"[3810, 7997, 1478, 7741, 7269, 6236, 4910, 8039, 7257, 814]",0.1
BPR,47,7297,5311,"[3810, 7997, 7741, 1478, 6236, 4910, 8039, 7269, 1387, 2361]",0.1
BPR,48,9541,10350,"[6769, 4736, 9746, 9594, 9511, 9126, 8267, 7473, 10459, 6316]",0.1
ALS,0,8286,753,"[3055, 9544, 6731, 7473, 9809, 11750, 7470, 8369, 8246, 9189]",0.2
ALS,1,9541,11459,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,2,9541,4367,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,3,9541,10342,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,4,9541,5297,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,5,9334,10760,"[3055, 9544, 8202, 8246, 1224, 7896, 8125, 9189, 4254, 4736]",0.2
ALS,6,7377,11607,"[3055, 10865, 3535, 11388, 11412, 11776, 7794, 361, 6952, 7473]",0.2
ALS,7,4323,2773,"[9544, 7473, 1224, 8246, 11750, 9189, 6731, 1190, 4736, 7470]",0.2
ALS,8,4323,8611,"[9544, 7473, 1224, 8246, 11750, 9189, 6731, 1190, 4736, 7470]",0.2
ALS,9,4323,3055,"[9544, 7473, 1224, 8246, 11750, 9189, 6731, 1190, 4736, 7470]",0.2
ALS,10,4323,8722,"[9544, 7473, 1224, 8246, 11750, 9189, 6731, 1190, 4736, 7470]",0.2
ALS,11,7414,7834,"[8202, 7807, 2095, 3007, 7851, 10079, 1025, 9877, 356, 1033]",0.2
ALS,12,9541,11796,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,13,4323,6047,"[9544, 7473, 1224, 8246, 11750, 9189, 6731, 1190, 4736, 7470]",0.2
ALS,14,9541,11668,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,15,9662,8487,"[8202, 10130, 3055, 1224, 11558, 3007, 9555, 6627, 4736, 6277]",0.2
ALS,16,8286,10080,"[3055, 9544, 6731, 7473, 9809, 11750, 7470, 8369, 8246, 9189]",0.2
ALS,17,9334,4245,"[3055, 9544, 8202, 8246, 1224, 7896, 8125, 9189, 4254, 4736]",0.2
ALS,18,9541,4379,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,19,9334,11898,"[3055, 9544, 8202, 8246, 1224, 7896, 8125, 9189, 4254, 4736]",0.2
ALS,20,9541,6947,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,21,9541,8727,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,22,9541,11898,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,23,9541,9625,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,24,3533,4831,"[3055, 9544, 6731, 8246, 8202, 7896, 9189, 7470, 8125, 11750]",0.2
ALS,25,9541,6896,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,26,9662,8727,"[8202, 10130, 3055, 1224, 11558, 3007, 9555, 6627, 4736, 6277]",0.2
ALS,27,9662,8727,"[8202, 10130, 3055, 1224, 11558, 3007, 9555, 6627, 4736, 6277]",0.2
ALS,28,9541,2918,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,29,9541,7346,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,30,9541,6019,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,31,9541,7331,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,32,9541,10563,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,33,9541,10132,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,34,7414,833,"[8202, 7807, 2095, 3007, 7851, 10079, 1025, 9877, 356, 1033]",0.2
ALS,35,7414,6290,"[8202, 7807, 2095, 3007, 7851, 10079, 1025, 9877, 356, 1033]",0.2
ALS,36,7377,5436,"[3055, 10865, 3535, 11388, 11412, 11776, 7794, 361, 6952, 7473]",0.2
ALS,37,7377,2134,"[3055, 10865, 3535, 11388, 11412, 11776, 7794, 361, 6952, 7473]",0.2
ALS,38,7377,7171,"[3055, 10865, 3535, 11388, 11412, 11776, 7794, 361, 6952, 7473]",0.2
ALS,39,7377,4636,"[3055, 10865, 3535, 11388, 11412, 11776, 7794, 361, 6952, 7473]",0.2
ALS,40,4323,1577,"[9544, 7473, 1224, 8246, 11750, 9189, 6731, 1190, 4736, 7470]",0.2
ALS,41,9662,9939,"[8202, 10130, 3055, 1224, 11558, 3007, 9555, 6627, 4736, 6277]",0.2
ALS,42,2718,4580,"[8202, 9544, 5402, 8246, 9877, 356, 1033, 2095, 7896, 8125]",0.2
ALS,43,9541,10499,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
ALS,44,11147,5436,"[9541, 11898, 3422, 5507, 10632, 8753, 107, 1938, 10608, 5356]",0.2
ALS,45,11269,11949,"[3055, 9544, 10865, 1224, 7473, 3535, 11388, 11412, 11776, 6952]",0.2
ALS,46,11147,7821,"[9541, 11898, 3422, 5507, 10632, 8753, 107, 1938, 10608, 5356]",0.2
ALS,47,7297,5311,"[4296, 5507, 3422, 1938, 6761, 5356, 708, 11647, 7700, 10608]",0.2
ALS,48,9541,10350,"[11960, 10091, 6234, 1966, 10799, 10531, 7419, 9725, 1816, 1413]",0.2
BPR,0,8286,753,"[4068, 6550, 10585, 10080, 7457, 5903, 319, 6166, 10184, 10756]",0.2
BPR,1,9541,11459,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,2,9541,4367,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,3,9541,10342,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,4,9541,5297,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,5,9334,10760,"[4068, 6550, 10585, 7457, 6166, 5903, 319, 10080, 10184, 8853]",0.2
BPR,6,7377,11607,"[10585, 6550, 4068, 10080, 10756, 6166, 665, 718, 703, 319]",0.2
BPR,7,4323,2773,"[5242, 10515, 6089, 4224, 6370, 8347, 7156, 718, 6221, 11243]",0.2
BPR,8,4323,8611,"[5242, 10515, 6089, 4224, 6370, 8347, 7156, 718, 6221, 11243]",0.2
BPR,9,4323,3055,"[5242, 10515, 6089, 4224, 6370, 8347, 7156, 718, 6221, 11243]",0.2
BPR,10,4323,8722,"[5242, 10515, 6089, 4224, 6370, 8347, 7156, 718, 6221, 11243]",0.2
BPR,11,7414,7834,"[10585, 9544, 2870, 8159, 6550, 8106, 10942, 703, 425, 11812]",0.2
BPR,12,9541,11796,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,13,4323,6047,"[5242, 10515, 6089, 4224, 6370, 8347, 7156, 718, 6221, 11243]",0.2
BPR,14,9541,11668,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,15,9662,8487,"[718, 6550, 10080, 10756, 6370, 9611, 4068, 6166, 7457, 11572]",0.2
BPR,16,8286,10080,"[4068, 6550, 10585, 10080, 7457, 5903, 319, 6166, 10184, 10756]",0.2
BPR,17,9334,4245,"[4068, 6550, 10585, 7457, 6166, 5903, 319, 10080, 10184, 8853]",0.2
BPR,18,9541,4379,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,19,9334,11898,"[4068, 6550, 10585, 7457, 6166, 5903, 319, 10080, 10184, 8853]",0.2
BPR,20,9541,6947,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,21,9541,8727,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,22,9541,11898,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,23,9541,9625,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,24,3533,4831,"[6550, 10080, 4068, 718, 7457, 10585, 8853, 10756, 319, 5903]",0.2
BPR,25,9541,6896,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,26,9662,8727,"[718, 6550, 10080, 10756, 6370, 9611, 4068, 6166, 7457, 11572]",0.2
BPR,27,9662,8727,"[718, 6550, 10080, 10756, 6370, 9611, 4068, 6166, 7457, 11572]",0.2
BPR,28,9541,2918,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,29,9541,7346,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,30,9541,6019,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,31,9541,7331,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,32,9541,10563,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,33,9541,10132,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
BPR,34,7414,833,"[10585, 9544, 2870, 8159, 6550, 8106, 10942, 703, 425, 11812]",0.2
BPR,35,7414,6290,"[10585, 9544, 2870, 8159, 6550, 8106, 10942, 703, 425, 11812]",0.2
BPR,36,7377,5436,"[10585, 6550, 4068, 10080, 10756, 6166, 665, 718, 703, 319]",0.2
BPR,37,7377,2134,"[10585, 6550, 4068, 10080, 10756, 6166, 665, 718, 703, 319]",0.2
BPR,38,7377,7171,"[10585, 6550, 4068, 10080, 10756, 6166, 665, 718, 703, 319]",0.2
BPR,39,7377,4636,"[10585, 6550, 4068, 10080, 10756, 6166, 665, 718, 703, 319]",0.2
BPR,40,4323,1577,"[5242, 10515, 6089, 4224, 6370, 8347, 7156, 718, 6221, 11243]",0.2
BPR,41,9662,9939,"[718, 6550, 10080, 10756, 6370, 9611, 4068, 6166, 7457, 11572]",0.2
BPR,42,2718,4580,"[6550, 4068, 10080, 7457, 10585, 319, 6166, 5903, 5650, 10756]",0.2
BPR,43,9541,10499,"[9594, 6769, 7841, 64, 8529, 9126, 3991, 852, 4736, 290]",0.2
