;id_user;id_item;rating;timestamp
23888;8827;6119;5;1188097200
32359;279;7070;4;1265162400
14442;318;4127;5;970628400
19555;7703;5073;2;993697200
46261;13416;10184;5;1112410800
5073;2571;1154;5;1323223200
45414;2124;9991;3;1352772000
14742;3840;4140;5;981943200
10784;1657;2719;2;1301108400
56077;147;12253;4;1233280800
24790;9051;6159;5;992746800
45490;4660;10032;5;1358906400
66285;7807;14332;4;1108692000
70558;1750;15128;3;1305687600
56324;1674;12279;5;1254279600
38480;12197;7864;4;1082948400
55226;2310;12157;4;993783600
40342;12567;8404;5;1188442800
6315;2966;1601;4;1147921200
23819;8789;6119;5;998362800
72154;1801;15811;3;1295661600
67048;814;14400;4;996202800
53363;1598;12057;5;1292464800
36880;11870;7668;5;986698800
53818;163;12089;4;978228000
49049;7245;11150;5;1215226800
19556;2175;5074;5;995598000
56444;1049;12293;4;1046055600
32269;2545;7038;4;1259373600
56381;7707;12285;4;1023850800
44986;200;9749;3;1313809200
65165;10897;14050;5;1321495200
43300;60;9174;1;1226887200
32457;2856;7084;4;1147402800
12936;1354;3473;5;1206068400
55907;1156;12239;3;1148526000
16268;6803;4202;4;1081047600
17227;7158;4426;2;1165024800
41766;1333;8782;3;1299898800
8103;2988;2251;5;1146193200
72348;2038;15918;3;1303095600
58946;1068;12518;4;1182567600
66844;2614;14397;5;982116000
22641;8431;6068;5;964580400
51745;546;11932;5;1011751200
13227;2980;3661;5;1158894000
55758;378;12231;3;989550000
18646;356;4738;4;1259632800
37450;864;7728;3;1095217200
39693;361;8210;4;979437600
43911;1674;9280;3;1235012400
39822;12473;8233;5;1240282800
29969;2177;6701;5;1061866800
57965;2070;12421;3;1095735600
7210;2837;2089;5;1240455600
10711;1673;2691;3;1212634800
27957;1655;6365;3;1205722800
8229;1754;2252;5;1240369200
19828;2363;5119;4;1110942000
13402;5676;3744;4;1276657200
18723;62;4786;5;1312426800
51054;1708;11875;4;1360029600
14510;6056;4129;5;970628400
52548;842;11989;5;1112151600
1315;802;60;5;998362800
28105;9607;6401;5;1114830000
54208;8572;12102;5;1084417200
59785;6618;12881;5;1129431600
21895;155;6032;3;966308400
61954;1545;13246;4;1209178800
45552;4875;10059;5;1362625200
49039;1286;11148;4;1204686000
18070;4740;4625;5;1214449200
65493;1825;14210;5;1343271600
6304;2978;1594;3;1119409200
19231;1223;5019;4;1123124400
40419;957;8435;3;1140490800
40338;12565;8404;4;1152932400
8361;3992;2256;3;1097982000
22816;8506;6068;4;1196474400
27741;949;6331;5;1190343600
35797;3956;7584;5;985316400
38617;12225;7889;5;1098673200
45200;1906;9856;2;1332558000
11628;301;3066;4;1350442800
815;499;48;5;993092400
47455;1905;10511;5;1251687600
8275;3795;2253;4;968468400
16071;6723;4186;5;1170208800
8449;4021;2266;5;984366000
58164;1187;12442;4;1084762800
60465;13408;13027;4;1184209200
4087;2143;676;4;1233367200
72313;2134;15899;4;1334458800
35356;5346;7554;5;1118890800
61043;804;13131;4;1321408800
19356;247;5046;3;981511200
67116;19;14405;4;989895600
41177;12710;8652;5;1252810800
34321;2124;7423;5;1299726000
69732;119;14833;3;1320285600
68227;4242;14466;2;1005012000
54055;13429;12100;5;1085540400
56266;15397;12276;5;1021258800
4160;97;684;5;1079406000
1601;182;77;4;1014346800
68892;17274;14521;4;1095217200
43548;1711;9241;3;1245898800
60292;1827;12997;4;1223262000
37246;9397;7707;5;1084590000
53990;290;12098;5;1000090800
22205;8111;6045;5;970455600
44386;3268;9410;5;1250478000
15146;867;4157;5;1092366000
12292;5149;3182;4;1149303600
35207;7610;7538;4;963111600
43332;1333;9186;5;1256954400
62750;14229;13399;5;1105840800
51020;876;11849;2;1336618800
66062;8279;14326;1;963716400
40804;161;8584;3;1153969200
28421;10081;6477;4;1144206000
43627;1717;9249;4;1275447600
18167;7407;4632;3;1248404400
10284;4656;2570;4;1180666800
25089;9156;6166;4;1244602800
4259;2244;722;3;1169604000
42452;1581;8968;4;1191121200
26367;9402;6262;4;1033441200
54254;4926;12103;5;992401200
59553;1401;12779;5;1132020000
43622;2035;9249;2;1261101600
34060;1068;7402;5;1193536800
20501;2858;5448;5;1253502000
70844;301;15234;3;1278730800
11760;4498;3148;4;1382925600
62609;10714;13382;5;1095735600
10740;200;2698;4;1267326000
46028;868;10162;5;1022814000
58102;1082;12439;3;1083207600
27140;733;6299;4;1076464800
56458;13950;12294;4;1079924400
70444;2086;15081;1;1325901600
4003;1249;647;5;1331780400
40512;1075;8484;3;1113620400
72464;119;15990;4;1325901600
55927;4267;12241;1;1094266800
52440;3873;11986;4;986526000
20432;807;5404;5;1121655600
39619;110;8171;3;1112929200
53324;155;12055;4;966913200
43465;806;9222;2;1245121200
49145;1522;11186;4;1224900000
17878;1353;4588;4;1209524400
62182;16497;13303;3;1201485600
39028;2720;7931;4;1098241200
26751;9609;6272;2;1169776800
6499;1605;1702;4;1205982000
38652;12233;7893;2;1086404400
36594;161;7637;4;992833200
35949;11688;7585;5;986266800
6137;1360;1473;4;1140490800
719;420;46;3;963716400
61106;5592;13143;4;1158289200
29091;1374;6613;5;1130896800
59121;189;12603;5;1250305200
34127;2745;7407;4;1120964400
25815;9327;6219;5;1042336800
47530;13776;10535;3;1312254000
3991;200;642;4;1356660000
62612;1017;13382;2;1159153200
49431;10537;11279;4;1157425200
20985;1883;5688;4;1250391600
13938;5854;4031;5;1382238000
56897;2467;12329;5;1099191600
2355;1419;181;4;1161745200
14349;5984;4123;3;1123729200
7404;831;2213;5;977968800
69263;7116;14562;5;1219633200
22697;8466;6068;1;965790000
7482;129;2217;5;978660000
37613;27;7746;3;1020913200
30144;38;6702;3;969591600
13458;1333;3756;5;1256522400
71028;17507;15305;5;1194746400
46022;6795;10160;5;1032490800
36237;920;7615;5;1005184800
15292;3607;4163;3;1107223200
31112;562;6852;4;1267239600
35912;5960;7584;5;971834400
17263;4346;4431;4;1145329200
3639;200;495;5;1299380400
62680;16576;13390;5;1333681200
18799;1966;4812;4;1294020000
58364;1298;12462;4;1101002400
45377;1143;9967;2;1329703200
51781;3701;11938;5;996807600
54711;2023;12122;4;1267326000
9555;4428;2353;4;1099965600
30843;1058;6806;4;1069120800
20911;974;5651;5;1227405600
2353;1418;179;1;1303354800
37783;1051;7773;3;1012615200
30335;1822;6739;4;1237518000
15747;6555;4174;3;1043200800
22040;8257;6035;2;972007200
62331;14324;13335;5;1194573600
65257;1911;14099;5;1299380400
51960;1349;11961;5;1064026800
59230;16009;12650;5;992833200
27884;936;6363;4;1011837600
21686;8152;6018;3;970282800
11828;2616;3154;5;981856800
58707;175;12483;4;1315450800
59653;6494;12804;3;1133143200
60418;1068;13021;4;1229911200
26955;9677;6291;5;1067047200
59079;188;12581;5;1220583600
20119;2858;5226;5;1232762400
63517;1069;13534;4;1233799200
19148;1127;4996;4;1353290400
10882;4787;2743;4;1228096800
52594;4891;11995;4;979005600
2651;1593;249;5;1332558000
17630;106;4524;2;1216263600
7015;3434;1986;3;1138240800
14464;6039;4128;4;981511200
28290;2600;6447;5;980388000
2654;1595;251;5;1220929200
27997;355;6371;4;1295402400
51489;3795;11920;4;969850800
56599;549;12308;3;1119063600
4715;2463;901;5;1246417200
20887;106;5639;4;1236567600
67032;172;14400;4;967172400
34584;6;7460;4;963370800
22034;378;6035;5;988686000
30552;1740;6769;3;1246849200
24327;3670;6141;5;991105200
8857;3499;2290;4;1138845600
45775;13282;10119;5;1183518000
8235;1333;2252;5;1277866800
49450;13732;11288;3;1156993200
63136;1019;13486;4;1297389600
65818;1333;14312;5;1318388400
17469;7231;4494;5;1160967600
8559;4074;2267;5;984452400
49420;1343;11277;4;1145070000
31211;10773;6859;5;1181703600
68190;17187;14465;4;1019703600
40598;1393;8525;4;1268794800
63885;1575;13605;5;1196820000
6689;3218;1828;4;1055559600
34125;113;7407;5;1003197600
23311;3909;6107;5;996807600
11858;4935;3154;5;1042941600
27852;8280;6363;4;961124400
26480;867;6266;4;1056164400
63717;1711;13580;1;1242874800
1366;342;62;4;1068688800
68277;110;14469;3;1096686000
70150;2032;15018;1;1278298800
10862;4782;2733;5;1340766000
7028;3440;1990;5;1219546800
66903;113;14398;5;1003370400
18691;2384;4762;5;1322445600
53644;190;12080;4;963802800
34447;1708;7438;5;1154487600
551;382;36;4;995598000
60584;2455;13049;3;1132624800
70175;15236;15025;4;1207018800
39218;807;7963;5;1277434800
55082;354;12140;4;995943600
502;38;34;3;961815600
27810;163;6358;4;978487200
33644;3896;7372;5;988858800
70256;1333;15040;1;1352685600
47665;299;10583;3;1220151600
15887;6044;4180;5;1144724400
7258;3257;2111;4;1202004000
46302;1805;10187;5;1149649200
21511;8117;6016;5;960951600
49914;2463;11424;5;1251774000
58321;175;12454;5;1265162400
11095;1917;2821;3;1278644400
21878;599;6032;3;965790000
48187;98;10840;5;1135562400
69802;7922;14877;3;1127098800
57380;5184;12364;4;1125716400
36704;1300;7651;4;1105495200
593;355;37;3;1241060400
22797;914;6068;3;968382000
65246;562;14090;3;1316055600
9585;4448;2353;5;1218337200
26593;61;6267;5;1203562800
36650;8910;7647;4;983156400
20394;4587;5379;5;1147489200
40250;1333;8365;4;1356746400
44005;1353;9294;4;1240887600
64880;1928;13920;2;1264125600
65511;2079;14218;2;1353722400
62739;14057;13399;4;1095130800
56060;10385;12252;3;1176778800
18168;7408;4632;5;1248750000
4458;2323;786;2;1029898800
68482;182;14498;4;1134698400
27699;1075;6329;4;1101780000
33413;9593;7332;5;1065495600
23630;3765;6119;5;965530800
45356;2063;9952;3;1372993200
44014;13141;9294;5;1341543600
34938;11515;7505;5;961297200
48720;14035;11047;5;1210215600
30063;1297;6701;5;1098932400
37478;67;7733;3;1016161200
39237;145;7971;5;1144465200
64308;1249;13689;3;1303614000
24595;664;6154;4;1007776800
26988;9694;6291;5;1076119200
24271;6152;6135;2;998362800
62853;2862;13413;3;1222052400
9047;182;2310;3;1050289200
61060;5715;13137;4;1191985200
1227;321;56;5;973908000
16243;6803;4200;3;1079146800
17698;4259;4541;5;1226800800
7053;3456;1993;4;1234231200
64384;2035;13703;5;1261533600
54992;427;12138;5;981338400
42589;12926;8996;5;1193191200
34925;4064;7504;5;982983600
65055;1786;13999;4;1306983600
14768;1351;4141;3;1249009200
6312;3058;1600;5;1128222000
36511;11803;7631;5;1050375600
60754;15939;13097;5;1193882400
16932;2463;4310;1;1252033200
58370;15543;12462;5;1119322800
69215;4410;14559;5;1097809200
34256;4112;7423;5;984279600
6627;3166;1810;5;1334977200
49107;13548;11171;5;1211425200
72374;2065;15929;4;1305169200
38075;5602;7811;4;1158030000
3012;1773;335;5;1234404000
14773;6140;4142;5;963543600
10687;4749;2680;5;1341284400
1129;709;53;4;970542000
6170;56;1496;3;1172977200
55203;698;12155;4;1205722800
72237;200;15858;3;1303700400
3082;1804;349;4;1185850800
37338;1333;7719;3;1373338800
11910;2897;3160;5;976845600
47085;13667;10375;4;1214362800
67948;1711;14436;4;1276398000
46757;61;10282;4;1241838000
56255;1068;12275;4;1199584800
50128;2414;11496;5;1168826400
20934;200;5662;4;1359511200
1038;639;53;5;985748400
72444;119;15977;4;1322532000
51250;777;11915;4;1001905200
8705;4133;2276;4;989031600
10401;1075;2607;4;1180580400
61731;1674;13201;3;1247108400
45614;1915;10088;3;1376535600
8076;375;2250;2;973130400
13433;5698;3748;2;1189306800
20177;7904;5264;5;1065063600
30531;3154;6764;5;1186714800
26455;218;6265;5;1133143200
29683;1343;6665;5;1179370800
63119;1626;13485;3;1249614000
54165;4515;12102;5;986698800
47724;7346;10615;4;1195092000
6202;3007;1517;4;1184554800
10327;40;2588;3;1306033200
17405;7213;4471;4;1185850800
43894;1657;9272;5;1284778800
46498;6701;10210;5;1075860000
22668;8453;6068;5;965012400
68982;6612;14530;1;1070157600
2496;945;211;5;1135476000
37800;9721;7773;1;1038362400
159;144;11;3;1140490800
69395;15982;14635;5;1215918000
7533;847;2218;5;980560800
46471;13486;10206;5;1276570800
26931;1203;6289;4;1065322800
6983;3312;1978;5;1172631600
50126;10633;11496;4;1165543200
5487;2662;1226;5;1195092000
40084;12529;8302;5;1190343600
2849;1452;309;3;1241319600
409;189;27;4;1231639200
61403;62;13181;5;1250737200
17391;3237;4467;5;1207105200
27186;8460;6303;4;1080702000
21379;1075;5956;4;1347850800
4464;2329;787;5;1058670000
37672;2715;7758;5;1026183600
57121;15604;12342;5;1073354400
64347;1927;13698;5;1252638000
21497;242;6015;5;964666800
19334;655;5046;5;979264800
31312;1050;6867;3;1052362800
52789;3725;12009;1;987735600
57162;1607;12345;3;1195524000
27678;4191;6328;3;1109818800
23118;4034;6090;5;979264800
33934;11331;7386;5;1045364400
31668;147;6937;4;1229133600
67858;6417;14435;4;972180000
14415;253;4127;4;977364000
9228;4015;2321;4;1051844400
32762;2070;7145;4;1321927200
19230;7583;5019;5;1094353200
14058;5882;4103;4;1132106400
42770;1607;9045;5;1195956000
2698;1617;271;4;1197511200
26065;2686;6240;4;1019617200
67619;17097;14432;1;969418800
36327;11769;7623;5;978314400
40993;1510;8631;5;1147489200
61178;16113;13160;5;1150945200
65161;40;14046;4;1281927600
18601;2574;4718;3;1339383600
23606;8445;6119;5;964753200
53688;3664;12088;5;967431600
58850;978;12509;5;1113102000
44231;2043;9358;4;1280199600
59190;106;12635;3;1249095600
1004;622;53;5;967863600
8007;161;2247;5;974599200
22780;368;6068;3;987649200
15192;6295;4158;5;1099965600
24335;8947;6141;5;1041991200
55171;1068;12152;4;1275188400
43127;9915;9131;4;1218337200
22425;375;6058;3;973216800
37155;6411;7701;3;1001300400
49899;14298;11423;5;1210734000
32195;1451;7027;3;1237345200
43400;1717;9208;5;1255662000
28948;4632;6599;4;1176606000
36793;2682;7664;5;986180400
21745;200;6022;3;1224900000
15031;1051;4157;5;994906800
30824;1052;6806;4;1042336800
52461;4132;11986;5;988599600
64698;1911;13810;4;1270695600
17799;5787;4577;3;1377226800
46778;3092;10295;5;1181098800
55579;4903;12200;4;1092884400
20237;5386;5286;4;1233626400
33921;7592;7383;4;965876400
61388;11402;13181;5;998017200
52773;1377;12008;5;1138672800
22993;61;6078;5;1211857200
71293;17521;15409;4;1251687600
28008;9920;6375;4;1105754400
2323;1407;172;4;1368500400
65654;4883;14276;4;1361761200
69058;182;14538;1;1100311200
50117;61;11493;5;1220410800
11923;2242;3160;4;1220929200
5144;4;1175;4;963284400
60713;1271;13080;4;1140577200
46077;12100;10171;5;1059361200
17748;4623;4557;3;1176519600
41395;1768;8701;2;1163037600
35088;647;7521;5;1033354800
65303;2070;14125;3;1327111200
45557;1915;10060;3;1370401200
49885;398;11421;5;1249009200
65621;804;14263;3;1346295600
10069;144;2509;5;1140404400
46185;821;10179;5;1269658800
45689;1673;10105;5;1212894000
25538;9262;6200;5;1001214000
21478;8109;6011;5;1000522800
22906;205;6073;4;977364000
167;151;12;4;963802800
67777;2404;14435;4;1160967600
27218;356;6303;3;1264384800
8998;300;2305;5;1271300400
58610;15162;12476;5;1098414000
68917;11008;14523;4;1089428400
22943;8150;6074;5;969073200
37665;1143;7755;3;1127962800
60607;370;13054;4;993092400
68912;11703;14522;5;1151982000
3464;1935;447;4;1266894000
28296;9180;6447;3;981165600
72414;119;15952;3;1313636400
44013;2570;9294;4;1335927600
53471;14664;12075;5;995079600
60455;4483;13027;2;1143255600
12347;5179;3200;5;1079492400
4273;2223;731;5;1154833200
14790;2318;4142;5;977277600
10835;1452;2733;5;1245812400
17812;3389;4584;5;1176519600
25226;263;6174;4;996807600
38862;6220;7919;5;995511600
64711;5787;13820;5;1378782000
5105;129;1174;5;980301600
14401;649;4127;5;966740400
61714;16415;13199;5;963284400
27988;9978;6371;3;1083553200
60806;1226;13104;2;1085799600
5402;2709;1191;4;1061175600
33548;1915;7367;4;1378868400
67137;413;14407;3;963284400
3258;1859;403;4;1267153200
68342;17176;14479;2;1165802400
14978;161;4156;5;987562800
38370;5734;7847;4;1198548000
40164;4136;8327;5;994474800
34035;3709;7397;4;1054177200
60043;9289;12975;5;987908400
59463;4346;12719;5;1159498800
12051;299;3167;4;1222484400
68113;901;14456;4;1010455200
69841;110;14890;1;1233453600
60062;1132;12975;5;988513200
882;375;50;4;986698800
69832;10985;14888;3;1184468400
37180;370;7701;2;1007517600
12601;5304;3267;1;1121137200
22422;796;6058;4;970196400
65909;9380;14324;5;1044583200
2005;1210;98;4;1154660400
10919;1452;2756;4;1249095600
62910;1738;13427;4;1198720800
46175;7170;10179;5;1181703600
70896;8070;15259;4;1219201200
69901;161;14904;3;1136340000
33039;1833;7231;4;1309921200
15019;6217;4157;5;994302000
50027;14335;11466;5;1168135200
29213;944;6617;4;1001646000
12338;5175;3197;5;1225332000
7098;56;2022;4;1171936800
25025;3840;6166;5;981943200
30867;4727;6809;5;1220756400
34285;170;7423;4;998449200
1665;289;83;5;1025751600
37905;11670;7784;1;1057806000
44831;1249;9662;2;1303959600
35507;2310;7570;4;990414000
30951;106;6829;3;1219460400
50080;1866;11480;5;1237604400
51516;14607;11921;4;964839600
38129;12120;7815;5;1107482400
15293;328;4163;5;1153796400
66868;657;14397;4;997585200
29303;1401;6630;4;1129514400
52398;5032;11984;5;1002769200
41862;12820;8816;5;1161486000
25922;6368;6232;5;1028430000
50514;182;11649;5;977882400
38325;12164;7839;5;1224468000
26308;148;6256;3;1276570800
38732;7743;7893;5;1238209200
22492;1452;6067;5;1257127200
23807;8785;6119;5;996116400
66074;8121;14326;5;964234800
7349;1127;2176;5;1309143600
39679;4407;8205;4;1134352800
16463;6904;4207;5;1087614000
49220;3383;11202;5;1150426800
33930;163;7386;4;979092000
33760;338;7378;4;964753200
58915;9370;12516;5;1007690400
26286;1260;6250;1;1295920800
32473;902;7087;1;1053918000
24232;1145;6131;1;1245207600
22174;100;6044;4;1133834400
60857;12986;13119;3;1186110000
2956;40;319;1;1294624800
39659;12437;8194;4;1117594800
3146;875;365;4;1238382000
32161;200;7021;4;1256436000
43082;4452;9123;3;1231120800
27755;161;6332;3;1144292400
34418;2606;7438;4;966222000
17222;7155;4425;4;1219374000
48247;13931;10868;5;1165543200
24996;655;6164;4;975376800
8732;3843;2277;4;989895600
42668;2546;9013;4;1208314800
62499;2789;13360;5;1201053600
50342;61;11597;5;1221620400
16365;6859;4206;5;1090983600
68177;3725;14465;4;1000263600
41132;1379;8643;5;1153882800
26111;226;6241;3;997844400
523;68;36;5;978314400
20992;807;5693;4;1287712800
49669;188;11347;5;1236222000
313;245;23;5;965271600
61540;719;13199;4;965098800
9004;4216;2306;4;1031281200
27299;9793;6309;3;1086404400
61561;12810;13199;5;967518000
39147;1075;7951;4;1107741600
22591;8397;6068;4;963975600
65595;2033;14259;2;1343012400
44912;1593;9706;5;1332730800
1520;882;75;5;998362800
42451;12911;8968;5;1182913200
55797;1641;12232;5;1219201200
14549;6072;4130;5;1107223200
19299;101;5038;5;965617200
72486;2067;16004;4;1325642400
500;350;34;1;964407600
10986;40;2788;5;1306119600
22617;8416;6068;1;964407600
67575;9691;14431;4;1075860000
45925;2729;10143;5;1156129200
38358;9781;7847;4;1078887600
45074;2384;9783;3;1336100400
60648;1391;13060;4;1168135200
44944;13136;9721;5;1309230000
49110;188;11173;4;1262311200
31015;1654;6841;2;1302577200
47209;1607;10418;5;1168394400
5625;2797;1280;4;1276484400
47517;13772;10530;5;1249441200
21170;3304;5791;5;1247367600
35360;9;7555;4;965358000
57742;1393;12400;5;1074564000
3132;1343;362;3;1217127600
36848;11858;7667;5;1024801200
48893;61;11089;5;1210993200
43381;13017;9208;5;1223780400
26777;9617;6278;3;1064113200
67052;10545;14400;5;1049943600
68188;27;14465;1;1002510000
53534;11320;12076;4;970110000
16140;3555;4187;5;1120791600
71544;7510;15525;4;1270522800
68543;6375;14501;4;1075600800
23166;4850;6097;5;1071194400
34779;11491;7485;5;1016074800
15757;6560;4175;5;1037584800
29909;6641;6700;4;1057028400
39778;7082;8229;4;1375498800
34269;11400;7423;4;989463600
62668;2835;13390;5;1184554800
39369;1607;8044;4;1134007200
2511;1507;211;5;1196733600
70194;17417;15031;1;1153018800
1885;1125;91;3;1152500400
4939;2073;1047;5;1293069600
71062;300;15308;2;1266980400
27677;9899;6328;2;1109732400
61589;914;13199;4;983674800
31149;6395;6858;5;1182740400
35204;11564;7538;5;1181962800
22041;846;6036;4;966222000
41237;485;8662;5;974944800
45934;13314;10144;5;1279422000
51520;3714;11921;1;979783200
33257;11111;7332;4;1042596000
46854;13608;10296;5;1248490800
43693;2793;9260;5;1276570800
2664;1600;257;4;1169776800
16156;6768;4189;5;1078974000
12755;5396;3350;5;1119150000
24880;9097;6159;5;1224640800
58924;98;12516;5;1080961200
22331;1674;6050;3;1251774000
31847;356;6955;4;1238900400
50288;2224;11571;5;1188356400
21405;1257;5979;4;1329530400
1585;925;77;5;1000177200
1384;822;62;5;970455600
41502;5778;8711;1;1297908000
37090;11922;7689;4;998967600
1978;1186;98;4;1084676400
12747;2389;3343;5;1181098800
3685;301;507;4;1334372400
56872;1251;12329;4;1053486000
22934;747;6074;4;1060225200
3405;1548;431;3;1255230000
17821;1594;4584;5;1182135600
15187;6293;4158;4;994215600
30737;6461;6795;5;1189825200
4969;2384;1071;4;1378177200
28046;331;6382;5;1094353200
33230;1801;7330;3;1342666800
72545;2090;16045;2;1330398000
20425;7945;5400;2;1154055600
47630;1432;10576;5;1243306800
55684;15298;12218;4;1074823200
69740;875;14839;5;1232416800
49872;1607;11418;4;1204340400
70394;2404;15075;5;1157338800
70117;119;15000;2;1282359600
44115;1035;9319;5;1234058400
1126;708;53;3;970455600
57995;6586;12426;3;1078110000
46398;13448;10203;5;1061175600
3070;188;346;2;1226282400
19994;2124;5162;3;1298775600
10303;2389;2573;2;1175482800
33099;2034;7266;4;1312340400
60593;16223;13051;4;1375844400
46833;13594;10296;4;1226714400
66489;1171;14354;4;1164420000
47270;13662;10442;5;1118977200
18902;2577;4863;5;1376794800
23233;405;6099;3;1163383200
61973;3237;13247;1;1227146400
57749;4539;12402;5;1129687200
30645;698;6787;3;1207018800
14586;6083;4133;4;983588400
57759;8611;12403;4;962074800
37336;1823;7718;2;1247454000
38286;841;7833;5;1083121200
27445;1755;6314;5;1247022000
70203;106;15031;2;1219201200
62534;14653;13367;5;967604400
36850;998;7667;2;1067824800
40914;12664;8600;4;1219546800
43976;4770;9290;5;1249873200
15585;1289;4168;5;1212548400
29492;682;6655;1;1105322400
35125;363;7529;4;978400800
43195;235;9142;5;1222743600
54798;477;12130;5;993783600
66580;27;14365;2;1002596400
18211;5787;4637;3;1377486000
52533;4749;11987;5;1324087200
34976;579;7508;4;984711600
30152;1571;6703;5;1205636400
34918;11511;7503;4;1123038000
27519;1237;6318;4;1093057200
54823;161;12133;4;999140400
46274;13418;10184;5;1238986800
25723;27;6212;4;1001559600
17208;1545;4421;5;1226628000
33139;1068;7283;4;1383444000
3451;1829;447;5;1263434400
9808;4524;2390;4;1205636400
23954;459;6119;5;963284400
21891;3664;6032;4;966308400
35202;4743;7537;4;1223953200
45974;171;10152;3;1016334000
43212;278;9148;4;1260410400
34330;4069;7426;5;984193200
42379;12903;8938;4;1372993200
66146;542;14326;2;983156400
43445;2073;9213;4;1302404400
34569;24;7458;4;963630000
17539;1075;4510;2;1165024800
53514;8178;12076;4;977191200
23565;5945;6119;4;963802800
68565;12424;14501;4;1141614000
42720;189;9025;4;1233799200
49059;14124;11154;5;1145070000
44822;1249;9656;5;1300330800
4207;2216;693;4;1203994800
70292;1171;15045;3;1162522800
41965;1140;8851;5;1170986400
43636;13073;9252;5;1245294000
40929;12667;8603;4;1192071600
59970;3618;12959;5;985748400
1336;91;62;5;965876400
63960;16736;13622;4;1233021600
41741;12503;8772;4;1184814000
67937;4156;14436;4;1054004400
29008;1884;6600;4;1316142000
27869;5870;6363;4;986958000
64392;301;13703;4;1375326000
28016;9983;6375;2;1150772400
29258;10185;6618;5;1137117600
63028;1645;13463;2;1198634400
1105;692;53;5;1168999200
12273;253;3179;5;990068400
7072;3467;2005;4;1245466800
32348;3492;7070;4;1259632800
20728;40;5564;5;1268708400
62157;175;13301;1;1252465200
31386;3066;6888;3;1144551600
40632;4580;8536;4;1125543600
40805;4583;8584;4;1158634800
7339;3267;2168;3;1263520800
43549;13043;9241;4;1247886000
67086;7621;14404;4;966308400
59610;182;12793;5;1027393200
69045;17302;14538;1;1079492400
56918;10436;12331;4;1056596400
9397;4364;2342;4;1095130800
70981;4691;15296;5;1202263200
54940;6021;12136;3;984366000
4661;2440;864;5;1136944800
53921;2795;12093;5;1261706400
47276;61;10445;5;1207450800
2163;1328;104;3;1097118000
55010;2219;12138;4;1139796000
33343;11183;7332;5;1044496800
15048;6225;4157;5;995943600
44099;1717;9316;5;1255230000
31606;1260;6928;3;1214190000
15306;868;4165;4;1024282800
2933;1746;315;3;1221274800
65032;1786;13986;4;1327629600
37593;542;7743;4;1095735600
15326;6337;4167;5;1005616800
64661;40;13792;3;1269831600
5014;1911;1108;5;1288922400
71463;1915;15498;2;1293069600
15000;6168;4157;5;993092400
37919;3168;7784;2;1338606000
55459;1799;12191;5;1290996000
60975;8989;13121;4;1036375200
56364;15420;12282;5;1307070000
16373;1240;4206;5;1091329200
60736;16244;13093;4;1154314800
13367;21;3744;5;982288800
69000;7276;14530;4;1194573600
23701;8755;6119;5;976413600
62626;6535;13382;5;1306119600
52661;307;11998;5;970023600
55648;926;12211;5;1000177200
30646;106;6787;3;1216263600
60155;16149;12975;4;1029294000
61583;16394;13199;5;981770400
26456;4497;6265;5;1151118000
25949;108;6239;5;998449200
38299;807;7836;2;1137031200
38195;12142;7816;4;971229600
59061;259;12575;5;984970800
54139;15001;12101;3;1268190000
31586;1696;6921;3;1221706800
29628;10377;6660;5;1091847600
34833;2;7492;5;963457200
57869;1423;12412;4;1154401200
5839;1652;1333;5;1187924400
42444;1708;8966;3;1336618800
45017;13221;9765;4;1366081200
66654;11382;14378;5;964666800
28549;10118;6528;1;1095303600
61199;1075;13164;4;1082689200
58662;2969;12479;4;1197943200
23672;7251;6119;5;966481200
17589;110;4521;2;1179802800
2999;1353;333;1;1221534000
43689;13081;9260;4;1258768800
7569;200;2218;5;1260496800
59777;5712;12875;1;1187578800
35686;2657;7583;5;1083985200
49640;1575;11339;5;1182049200
42464;161;8969;4;1200880800
45366;2034;9960;3;1328666400
62805;16595;13409;4;1245898800
22632;8427;6068;3;964580400
796;416;48;5;980647200
51982;62;11962;5;1310526000
52057;406;11968;4;1080442800
58511;15890;12467;4;1216522800
60687;208;13073;5;1218423600
56755;1135;12319;4;1048215600
68950;5918;14529;4;1067479200
2890;1731;314;1;1217905200
22678;8309;6068;4;965185200
2681;1610;262;5;1243911600
27050;32;6293;5;1081393200
46242;13410;10182;4;1207278000
35970;2467;7585;5;1064199600
40679;12626;8536;2;1278990000
4592;186;828;4;1179370800
3210;1840;390;4;1271646000
29543;10359;6658;3;997412400
7464;3636;2217;5;963543600
58419;15876;12462;5;1203217200
58327;5729;12456;5;1255489200
46696;2547;10261;5;1243566000
17656;7287;4531;4;1108519200
40122;5563;8305;5;1142996400
64931;16834;13930;2;1287626400
16263;6808;4201;5;1139364000
72599;1075;16078;2;1375412400
15902;6623;4181;4;1045450800
65473;1260;14200;3;1327111200
70507;5819;15113;5;1215572400
22090;8264;6039;5;968554800
71724;409;15604;5;1318302000
17831;5715;4584;5;1202781600
53931;4888;12093;3;960260400
29824;10416;6691;5;1174014000
21797;3897;6027;3;981943200
19200;4962;5016;5;978228000
11147;1333;2826;4;1371870000
26645;682;6271;1;1082948400
25645;6215;6212;5;994561200
14160;965;4112;5;964407600
71490;1786;15504;4;1359770400
48432;6849;10970;4;1148958000
70849;119;15236;1;1278039600
57116;6555;12342;4;1071280800
35212;2616;7539;5;978660000
