algorithm,interaction_number,user_id,item_id,recommendations,train_size
ALS,524,660,167,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,525,660,0,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,526,660,64,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,527,660,157,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,528,660,93,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,529,660,49,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,530,660,74,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,531,660,78,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,532,660,174,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,533,660,57,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,534,660,82,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,535,660,170,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,536,660,88,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,537,232,172,"[133, 168, 154, 129, 43, 10, 169, 64, 45, 153]",0.2
ALS,538,232,168,"[133, 168, 154, 129, 43, 10, 169, 64, 45, 153]",0.2
ALS,539,232,4,"[133, 168, 154, 129, 43, 10, 169, 64, 45, 153]",0.2
ALS,540,660,30,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,541,660,58,"[19, 59, 67, 63, 60, 31, 68, 0, 70, 39]",0.2
ALS,542,199,117,"[60, 33, 82, 57, 48, 32, 65, 93, 154, 83]",0.2
ALS,543,199,41,"[60, 33, 82, 57, 48, 32, 65, 93, 154, 83]",0.2
ALS,544,199,37,"[60, 33, 82, 57, 48, 32, 65, 93, 154, 83]",0.2
ALS,545,199,39,"[60, 33, 82, 57, 48, 32, 65, 93, 154, 83]",0.2
ALS,546,199,0,"[60, 33, 82, 57, 48, 32, 65, 93, 154, 83]",0.2
ALS,547,199,90,"[60, 33, 82, 57, 48, 32, 65, 93, 154, 83]",0.2
ALS,548,199,50,"[60, 33, 82, 57, 48, 32, 65, 93, 154, 83]",0.2
ALS,549,513,75,"[35, 16, 57, 166, 173, 143, 163, 168, 68, 46]",0.2
ALS,550,513,85,"[35, 16, 57, 166, 173, 143, 163, 168, 68, 46]",0.2
ALS,551,639,85,"[6, 33, 131, 19, 62, 75, 60, 2, 46, 29]",0.2
ALS,552,639,60,"[6, 33, 131, 19, 62, 75, 60, 2, 46, 29]",0.2
ALS,553,710,164,"[122, 77, 143, 174, 167, 4, 109, 2, 57, 64]",0.2
ALS,554,710,116,"[122, 77, 143, 174, 167, 4, 109, 2, 57, 64]",0.2
ALS,555,553,21,"[6, 29, 57, 14, 133, 42, 62, 107, 85, 46]",0.2
ALS,556,553,72,"[6, 29, 57, 14, 133, 42, 62, 107, 85, 46]",0.2
ALS,557,763,37,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,558,763,33,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,559,763,21,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,560,763,124,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,561,763,169,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,562,763,133,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,563,763,39,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,564,763,19,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,565,763,48,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,566,763,156,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,567,763,60,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,568,763,43,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,569,763,182,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,570,763,30,"[0, 19, 59, 25, 10, 39, 14, 30, 60, 88]",0.2
ALS,571,771,140,"[131, 113, 16, 122, 111, 42, 60, 17, 21, 141]",0.2
ALS,572,129,39,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,573,129,104,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,574,129,197,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,575,129,151,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,576,129,159,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,577,129,152,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,578,129,180,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,579,129,148,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,580,129,48,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,581,129,85,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,582,129,91,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,583,129,196,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,584,129,146,"[131, 42, 122, 129, 107, 127, 123, 141, 17, 37]",0.2
ALS,585,710,45,"[122, 77, 143, 174, 167, 4, 109, 2, 57, 64]",0.2
ALS,586,451,72,"[107, 65, 58, 82, 0, 164, 17, 90, 72, 37]",0.2
BPR,0,345,31,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,1,345,65,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,2,345,44,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,3,345,60,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,4,345,75,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,5,345,174,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,6,345,17,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,7,345,6,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,8,345,155,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,9,345,179,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,10,129,138,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,11,129,127,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,12,129,122,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,13,129,124,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,14,129,135,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,15,129,123,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,16,129,125,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,17,129,2,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,18,129,51,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,19,129,0,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,20,129,65,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,21,129,98,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,22,129,16,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,23,129,126,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,24,129,36,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,25,129,12,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,26,296,122,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,27,296,107,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,28,129,37,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,29,296,35,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,30,296,116,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,31,296,174,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,32,296,47,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,33,296,164,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,34,296,16,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,35,296,126,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,36,620,25,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,37,620,145,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,38,620,31,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,39,620,180,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,40,620,26,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,41,620,58,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,42,620,3,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,43,620,16,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,44,620,65,"[9, 125, 183, 120, 197, 184, 101, 192, 106, 107]",0.2
BPR,45,0,57,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,46,0,58,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,47,0,76,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,48,0,42,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,49,0,8,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,50,0,65,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,51,0,0,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,52,0,16,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,53,75,122,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,54,75,11,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,55,75,117,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,56,75,17,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,57,75,35,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,58,75,33,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,59,75,77,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,60,75,46,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,61,75,51,"[107, 62, 114, 16, 42, 131, 122, 113, 199, 183]",0.2
BPR,62,832,42,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,63,832,171,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,64,832,126,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,65,832,75,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,66,832,57,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,67,832,54,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,68,832,5,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,69,832,45,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,70,832,66,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,71,832,68,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,72,832,6,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,73,406,84,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,74,406,99,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,75,406,57,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,76,406,3,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,77,406,169,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,78,406,45,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,79,406,17,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,80,406,60,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,81,406,35,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,82,406,59,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,83,406,33,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,84,406,68,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,85,296,57,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,86,869,42,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,87,869,173,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,88,869,71,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,89,869,60,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,90,869,77,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,91,869,185,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,92,869,18,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,93,869,175,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,94,869,166,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,95,869,17,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,96,869,133,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,97,869,164,"[6, 154, 88, 59, 64, 122, 46, 14, 76, 189]",0.2
BPR,98,0,40,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,99,0,47,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,100,0,97,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,101,0,9,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,102,0,7,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,103,0,67,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,104,0,19,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,105,0,80,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,106,0,29,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,107,0,61,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,108,0,82,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,109,0,31,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,110,0,77,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,111,0,72,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,112,0,60,"[148, 79, 31, 17, 81, 188, 114, 84, 187, 25]",0.2
BPR,113,406,54,"[59, 187, 14, 188, 6, 49, 148, 88, 81, 80]",0.2
BPR,114,832,163,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,115,832,67,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,116,832,11,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,117,832,64,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,118,832,63,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,119,832,81,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,120,832,70,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,121,832,29,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,122,832,84,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,123,421,122,"[111, 122, 110, 128, 127, 124, 134, 141, 135, 113]",0.2
BPR,124,421,117,"[111, 122, 110, 128, 127, 124, 134, 141, 135, 113]",0.2
BPR,125,421,114,"[111, 122, 110, 128, 127, 124, 134, 141, 135, 113]",0.2
BPR,126,421,47,"[111, 122, 110, 128, 127, 124, 134, 141, 135, 113]",0.2
BPR,127,421,116,"[111, 122, 110, 128, 127, 124, 134, 141, 135, 113]",0.2
BPR,128,421,103,"[111, 122, 110, 128, 127, 124, 134, 141, 135, 113]",0.2
BPR,129,421,150,"[111, 122, 110, 128, 127, 124, 134, 141, 135, 113]",0.2
BPR,130,832,31,"[90, 149, 197, 184, 39, 37, 177, 192, 95, 145]",0.2
BPR,131,129,60,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,132,129,17,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,133,129,33,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,134,129,80,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,135,129,5,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,136,129,169,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,137,129,49,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,138,129,21,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,139,129,82,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,140,129,31,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,141,129,34,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,142,129,30,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,143,129,96,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,144,129,143,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,145,129,153,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,146,129,154,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,147,129,68,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,148,129,10,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,149,129,25,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,150,129,79,"[112, 138, 139, 131, 141, 127, 193, 136, 122, 125]",0.2
BPR,151,758,127,"[197, 177, 12, 50, 184, 39, 41, 162, 151, 192]",0.2
BPR,152,758,125,"[197, 177, 12, 50, 184, 39, 41, 162, 151, 192]",0.2
BPR,153,758,0,"[197, 177, 12, 50, 184, 39, 41, 162, 151, 192]",0.2
BPR,154,758,65,"[197, 177, 12, 50, 184, 39, 41, 162, 151, 192]",0.2
BPR,155,758,197,"[197, 177, 12, 50, 184, 39, 41, 162, 151, 192]",0.2
BPR,156,758,38,"[197, 177, 12, 50, 184, 39, 41, 162, 151, 192]",0.2
BPR,157,296,33,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,158,296,176,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,159,296,17,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,160,296,22,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,161,296,6,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,162,296,54,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,163,296,3,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,164,296,68,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,165,296,48,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,166,296,32,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,167,296,185,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,168,296,166,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,169,296,53,"[138, 122, 141, 107, 112, 198, 137, 136, 131, 125]",0.2
BPR,170,220,35,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,171,220,114,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,172,220,12,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,173,220,51,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,174,220,103,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,175,220,6,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,176,220,19,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,177,220,17,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,178,220,31,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,179,220,133,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,180,220,85,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,181,220,58,"[141, 127, 112, 111, 138, 122, 107, 125, 128, 129]",0.2
BPR,182,278,135,"[177, 2, 90, 37, 184, 38, 197, 12, 17, 180]",0.2
BPR,183,345,169,"[125, 198, 137, 90, 184, 107, 101, 42, 60, 140]",0.2
BPR,184,451,167,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,185,451,169,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,186,451,168,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,187,451,33,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,188,451,29,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,189,451,68,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,190,451,16,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,191,451,63,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,192,144,139,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,193,144,140,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,194,144,114,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,195,144,174,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,196,144,2,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,197,144,35,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,198,144,7,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,199,144,65,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,200,144,118,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,201,144,98,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,202,144,37,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,203,144,51,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,204,144,100,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,205,144,106,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,206,144,25,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,207,144,62,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,208,144,15,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,209,144,17,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,210,144,33,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,211,144,81,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,212,144,96,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,213,144,67,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,214,144,185,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,215,144,179,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,216,144,109,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,217,144,155,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,218,144,59,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,219,144,32,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,220,144,88,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,221,144,28,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,222,144,10,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,223,144,5,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,224,144,146,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,225,144,191,"[98, 9, 149, 118, 181, 174, 60, 126, 122, 121]",0.2
BPR,226,451,21,"[0, 48, 3, 169, 116, 43, 83, 82, 53, 156]",0.2
BPR,227,918,35,"[138, 111, 113, 141, 130, 134, 131, 136, 139, 107]",0.2
BPR,228,918,116,"[138, 111, 113, 141, 130, 134, 131, 136, 139, 107]",0.2
BPR,229,918,171,"[138, 111, 113, 141, 130, 134, 131, 136, 139, 107]",0.2
BPR,230,918,117,"[138, 111, 113, 141, 130, 134, 131, 136, 139, 107]",0.2
BPR,231,918,121,"[138, 111, 113, 141, 130, 134, 131, 136, 139, 107]",0.2
BPR,232,918,4,"[138, 111, 113, 141, 130, 134, 131, 136, 139, 107]",0.2
BPR,233,918,9,"[138, 111, 113, 141, 130, 134, 131, 136, 139, 107]",0.2
BPR,234,278,12,"[177, 2, 90, 37, 184, 38, 197, 12, 17, 180]",0.2
BPR,235,278,106,"[177, 2, 90, 37, 184, 38, 197, 12, 17, 180]",0.2
BPR,236,278,13,"[177, 2, 90, 37, 184, 38, 197, 12, 17, 180]",0.2
BPR,237,278,54,"[177, 2, 90, 37, 184, 38, 197, 12, 17, 180]",0.2
BPR,238,278,57,"[177, 2, 90, 37, 184, 38, 197, 12, 17, 180]",0.2
BPR,239,278,59,"[177, 2, 90, 37, 184, 38, 197, 12, 17, 180]",0.2
