algorithm,hiperparams,batch_size,interaction_number,user_id,item_id,recommendations
LinUCB (incremental),{'alpha': 0.5},100,115,129,23,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,116,129,118,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,117,129,45,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,118,129,41,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,119,129,43,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,120,129,87,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,121,129,26,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,122,129,145,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,123,129,150,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,124,129,20,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,125,129,191,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 44]"
LinUCB (incremental),{'alpha': 0.5},100,126,285,124,"[83, 61, 74, 59, 111, 113, 58, 132, 53, 6]"
LinUCB (incremental),{'alpha': 0.5},100,127,285,123,"[83, 61, 74, 59, 111, 113, 58, 132, 53, 6]"
LinUCB (incremental),{'alpha': 0.5},100,128,285,52,"[83, 61, 74, 59, 111, 113, 58, 132, 53, 6]"
LinUCB (incremental),{'alpha': 0.5},100,129,285,102,"[83, 61, 74, 59, 111, 113, 58, 132, 53, 6]"
LinUCB (incremental),{'alpha': 0.5},100,130,850,49,"[113, 132, 129, 78, 154, 64, 133, 176, 152, 181]"
LinUCB (incremental),{'alpha': 0.5},100,131,683,98,"[27, 59, 116, 3, 134, 131, 88, 44, 169, 182]"
LinUCB (incremental),{'alpha': 0.5},100,132,683,87,"[27, 59, 116, 3, 134, 131, 88, 44, 169, 182]"
LinUCB (incremental),{'alpha': 0.5},100,133,683,26,"[27, 59, 116, 3, 134, 131, 88, 44, 169, 182]"
LinUCB (incremental),{'alpha': 0.5},100,134,683,58,"[27, 59, 116, 3, 134, 131, 88, 44, 169, 182]"
LinUCB (incremental),{'alpha': 0.5},100,135,797,109,"[16, 78, 131, 65, 44, 170, 95, 174, 152, 109]"
LinUCB (incremental),{'alpha': 0.5},100,136,112,105,"[44, 131, 172, 107, 29, 16, 174, 10, 168, 191]"
LinUCB (incremental),{'alpha': 0.5},100,137,112,106,"[44, 131, 172, 107, 29, 16, 174, 10, 168, 191]"
LinUCB (incremental),{'alpha': 0.5},100,138,112,138,"[44, 131, 172, 107, 29, 16, 174, 10, 168, 191]"
LinUCB (incremental),{'alpha': 0.5},100,139,769,107,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,140,769,110,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,141,769,137,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,142,769,127,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,143,769,141,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,144,769,124,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,145,769,198,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,146,769,9,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,147,769,103,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,148,769,35,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,149,769,37,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,150,769,8,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,151,769,36,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,152,769,2,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,153,769,116,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,154,769,0,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,155,769,171,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,156,769,164,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,157,769,13,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,158,769,118,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,159,769,52,"[61, 6, 99, 3, 59, 40, 157, 27, 189, 57]"
LinUCB (incremental),{'alpha': 0.5},100,160,42,107,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,161,42,125,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,162,42,127,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,163,42,128,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,164,42,9,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,165,42,0,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,166,42,183,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,167,42,13,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,168,42,17,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,169,42,133,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,170,471,123,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,171,471,198,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,172,471,16,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,173,471,65,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,174,471,103,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,175,471,35,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,176,471,39,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,177,471,149,"[113, 154, 181, 59, 131, 44, 160, 83, 43, 30]"
LinUCB (incremental),{'alpha': 0.5},100,178,471,97,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,179,471,41,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,180,471,162,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,181,471,80,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,182,471,43,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,183,471,17,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,184,471,61,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,185,471,93,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,186,471,156,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,187,471,68,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,188,471,72,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,189,471,185,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,190,471,67,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,191,471,31,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,192,471,82,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,193,42,88,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,194,471,20,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,195,42,80,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,196,42,59,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,197,42,33,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,198,42,72,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,199,42,19,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,200,42,170,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,201,471,83,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,202,42,5,"[131, 113, 10, 133, 5, 33, 58, 31, 59, 60]"
LinUCB (incremental),{'alpha': 0.5},100,203,471,92,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,204,471,60,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,205,471,62,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,206,471,85,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,207,471,73,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,208,471,19,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,209,471,95,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,210,471,75,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,211,471,189,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,212,471,55,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,213,471,148,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,214,471,188,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,215,471,94,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,216,471,155,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,217,471,59,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,218,471,91,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,219,471,196,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,220,471,178,"[131, 113, 10, 133, 5, 33, 31, 59, 58, 19]"
LinUCB (incremental),{'alpha': 0.5},100,221,778,16,"[78, 19, 16, 51, 60, 15, 58, 7, 132, 169]"
LinUCB (incremental),{'alpha': 0.5},100,222,778,38,"[78, 19, 16, 51, 60, 15, 58, 7, 132, 169]"
LinUCB (incremental),{'alpha': 0.5},100,223,778,75,"[78, 19, 16, 51, 60, 15, 58, 7, 132, 169]"
LinUCB (incremental),{'alpha': 0.5},100,224,778,30,"[78, 19, 16, 51, 60, 15, 58, 7, 132, 169]"
LinUCB (incremental),{'alpha': 0.5},100,225,660,46,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,226,660,60,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,227,660,68,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,228,660,133,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,229,660,16,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,230,660,14,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,231,660,85,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,232,660,169,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,233,660,65,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,234,660,3,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,235,660,167,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,236,660,0,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,237,660,64,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,238,660,157,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,239,660,93,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,240,660,49,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,241,660,74,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,242,660,78,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,243,660,174,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,244,660,57,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,245,660,82,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,246,660,170,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,247,660,88,"[60, 49, 10, 75, 62, 19, 25, 67, 193, 73]"
LinUCB (incremental),{'alpha': 0.5},100,248,232,172,"[169, 154, 133, 143, 43, 185, 3, 10, 33, 42]"
LinUCB (incremental),{'alpha': 0.5},100,249,232,168,"[169, 154, 133, 143, 43, 185, 3, 10, 33, 42]"
LinUCB (incremental),{'alpha': 0.5},100,250,232,4,"[169, 154, 133, 143, 43, 185, 3, 10, 33, 42]"
LinUCB (incremental),{'alpha': 0.5},100,251,660,30,"[49, 60, 10, 75, 62, 25, 19, 67, 193, 26]"
LinUCB (incremental),{'alpha': 0.5},100,252,660,58,"[49, 60, 10, 75, 62, 25, 19, 67, 193, 26]"
LinUCB (incremental),{'alpha': 0.5},100,253,199,117,"[133, 59, 60, 169, 10, 58, 21, 25, 16, 31]"
LinUCB (incremental),{'alpha': 0.5},100,254,199,41,"[133, 59, 60, 169, 10, 58, 21, 25, 16, 31]"
LinUCB (incremental),{'alpha': 0.5},100,255,199,37,"[133, 59, 60, 169, 10, 58, 21, 25, 16, 31]"
LinUCB (incremental),{'alpha': 0.5},100,256,199,39,"[133, 59, 60, 169, 10, 58, 21, 25, 16, 31]"
LinUCB (incremental),{'alpha': 0.5},100,257,199,0,"[133, 59, 60, 169, 10, 58, 21, 25, 16, 31]"
LinUCB (incremental),{'alpha': 0.5},100,258,199,90,"[133, 59, 60, 169, 10, 58, 21, 25, 16, 31]"
LinUCB (incremental),{'alpha': 0.5},100,259,199,50,"[133, 59, 60, 169, 10, 58, 21, 25, 16, 31]"
LinUCB (incremental),{'alpha': 0.5},100,260,513,75,"[59, 16, 133, 60, 6, 58, 3, 168, 29, 19]"
LinUCB (incremental),{'alpha': 0.5},100,261,513,85,"[59, 16, 133, 60, 6, 58, 3, 168, 29, 19]"
LinUCB (incremental),{'alpha': 0.5},100,262,639,85,"[6, 133, 61, 66, 60, 129, 154, 132, 17, 64]"
LinUCB (incremental),{'alpha': 0.5},100,263,639,60,"[6, 133, 61, 66, 60, 129, 154, 132, 17, 64]"
LinUCB (incremental),{'alpha': 0.5},100,264,797,30,"[16, 78, 131, 65, 44, 170, 95, 109, 174, 152]"
LinUCB (incremental),{'alpha': 0.5},100,265,710,164,"[133, 154, 113, 181, 43, 59, 72, 169, 3, 48]"
LinUCB (incremental),{'alpha': 0.5},100,266,710,116,"[133, 154, 113, 181, 43, 59, 72, 169, 3, 48]"
LinUCB (incremental),{'alpha': 0.5},100,267,553,21,"[133, 60, 59, 16, 31, 58, 19, 169, 65, 25]"
LinUCB (incremental),{'alpha': 0.5},100,268,553,72,"[133, 60, 59, 16, 31, 58, 19, 169, 65, 25]"
LinUCB (incremental),{'alpha': 0.5},100,269,763,37,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,270,763,33,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,271,763,21,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,272,763,124,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,273,763,169,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,274,763,133,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,275,763,39,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,276,763,19,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,277,763,48,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,278,763,156,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,279,763,60,"[59, 27, 23, 169, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,280,763,43,"[59, 169, 27, 23, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,281,763,182,"[59, 169, 27, 23, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,282,763,30,"[59, 169, 27, 23, 131, 3, 44, 116, 9, 48]"
LinUCB (incremental),{'alpha': 0.5},100,283,771,140,"[132, 61, 129, 181, 113, 154, 66, 83, 176, 76]"
LinUCB (incremental),{'alpha': 0.5},100,284,129,39,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,285,129,104,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,286,129,197,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,287,129,151,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,288,129,159,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,289,129,152,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,290,129,180,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,291,129,148,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,292,129,48,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,293,129,85,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,294,129,91,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,295,129,196,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,296,129,146,"[131, 10, 33, 17, 113, 79, 6, 5, 154, 59]"
LinUCB (incremental),{'alpha': 0.5},100,297,710,45,"[133, 154, 113, 181, 43, 72, 59, 169, 3, 48]"
LinUCB (incremental),{'alpha': 0.5},100,298,451,72,"[42, 168, 174, 45, 166, 185, 77, 35, 143, 169]"
LinUCB (incremental),{'alpha': 1},100,0,75,163,"[17, 35, 42, 11, 121, 6, 47, 63, 45, 64]"
LinUCB (incremental),{'alpha': 1},100,1,75,47,"[17, 35, 42, 11, 121, 6, 47, 63, 45, 64]"
LinUCB (incremental),{'alpha': 1},100,2,75,19,"[17, 35, 42, 11, 121, 6, 47, 63, 45, 64]"
LinUCB (incremental),{'alpha': 1},100,3,778,107,"[78, 19, 51, 169, 15, 155, 16, 7, 58, 60]"
LinUCB (incremental),{'alpha': 1},100,4,778,125,"[78, 19, 51, 169, 15, 155, 16, 7, 58, 60]"
LinUCB (incremental),{'alpha': 1},100,5,942,35,"[78, 19, 51, 169, 15, 155, 16, 7, 58, 60]"
LinUCB (incremental),{'alpha': 1},100,6,778,65,"[6, 19, 59, 133, 169, 60, 99, 187, 17, 10]"
LinUCB (incremental),{'alpha': 1},100,7,942,42,"[6, 19, 59, 133, 169, 60, 99, 187, 17, 10]"
LinUCB (incremental),{'alpha': 1},100,8,942,171,"[6, 19, 59, 133, 169, 60, 99, 187, 17, 10]"
LinUCB (incremental),{'alpha': 1},100,9,942,164,"[6, 19, 59, 133, 169, 60, 99, 187, 17, 10]"
LinUCB (incremental),{'alpha': 1},100,10,942,161,"[6, 19, 59, 133, 169, 60, 99, 187, 17, 10]"
LinUCB (incremental),{'alpha': 1},100,11,942,118,"[6, 19, 59, 133, 169, 60, 99, 187, 17, 10]"
LinUCB (incremental),{'alpha': 1},100,12,206,42,"[169, 133, 19, 42, 78, 47, 143, 73, 158, 174]"
LinUCB (incremental),{'alpha': 1},100,13,232,174,"[169, 154, 133, 143, 43, 3, 185, 10, 113, 70]"
LinUCB (incremental),{'alpha': 1},100,14,151,122,"[131, 44, 169, 113, 154, 133, 10, 9, 170, 43]"
LinUCB (incremental),{'alpha': 1},100,15,4,106,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,16,4,35,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,17,4,65,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,18,4,29,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,19,4,93,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,20,4,60,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,21,4,58,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,22,4,53,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,23,4,69,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,24,4,84,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,25,4,157,"[44, 144, 157, 182, 181, 131, 116, 27, 189, 107]"
LinUCB (incremental),{'alpha': 1},100,26,797,119,"[78, 16, 44, 131, 170, 65, 95, 152, 174, 172]"
LinUCB (incremental),{'alpha': 1},100,27,797,48,"[78, 16, 44, 131, 170, 65, 95, 152, 174, 172]"
LinUCB (incremental),{'alpha': 1},100,28,91,16,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,29,91,164,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,30,91,117,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,31,91,35,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,32,91,39,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,33,91,181,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,34,306,106,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,35,91,6,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,36,91,84,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,37,91,33,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,38,91,75,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,39,91,29,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,40,91,62,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
LinUCB (incremental),{'alpha': 1},100,41,91,64,"[131, 44, 154, 113, 79, 152, 185, 5, 160, 126]"
